,0,1,2,3
1306,FBtr0307158,FBtr0077368,FBtr0299816,FBtr0075084
1307,FBtr0347470,FBtr0088485,FBtr0073112,FBtr0290242
1308,FBtr0079070,FBtr0083099,FBtr0113218,FBtr0071993
1309,FBtr0343658,FBtr0077836,FBtr0290260,FBtr0076276
1310,FBtr0079664,FBtr0346201,FBtr0080979,FBtr0071699
1311,FBtr0309990,FBtr0076480,FBtr0081193,FBtr0083682
1312,FBtr0100433,FBtr0080532,FBtr0081133,FBtr0086023
1313,FBtr0309776,FBtr0071184,FBtr0077971,FBtr0071951
1314,FBtr0079029,FBtr0073092,FBtr0086622,FBtr0344041
1315,FBtr0080746,FBtr0088921,FBtr0083813,FBtr0086862
1316,FBtr0079066,FBtr0290334,FBtr0086600,FBtr0076348
1317,FBtr0082607,FBtr0084407,FBtr0083817,FBtr0073984
1318,FBtr0309788,FBtr0088323,FBtr0110839,FBtr0078990
1319,FBtr0343921,FBtr0078173,FBtr0079985,FBtr0082226
1320,FBtr0079068,FBtr0334776,FBtr0331698,FBtr0345237
1321,FBtr0073535,FBtr0113516,FBtr0084324,FBtr0073470
1322,FBtr0079069,FBtr0113527,FBtr0086322,FBtr0072423
1323,FBtr0075337,FBtr0343881,FBtr0086745,FBtr0073790
1324,FBtr0343813,FBtr0088975,FBtr0085974,FBtr0346829
1325,FBtr0310104,FBtr0100038,FBtr0073317,FBtr0083422
1326,FBtr0310107,FBtr0083664,FBtr0073543,FBtr0082026
1327,FBtr0343736,FBtr0113024,FBtr0077830,FBtr0072735
1328,FBtr0343709,FBtr0301322,FBtr0084866,FBtr0112650
1329,FBtr0081707,FBtr0085739,FBtr0071353,FBtr0332552
1330,FBtr0085906,FBtr0091936,FBtr0087891,FBtr0333769
1331,FBtr0077264,FBtr0084572,FBtr0082764,FBtr0078722
1332,FBtr0085356,FBtr0342995,FBtr0334150,FBtr0084224
1333,FBtr0073763,FBtr0082742,FBtr0080064,FBtr0081570
1334,FBtr0079086,FBtr0087138,FBtr0084769,FBtr0089680
1335,FBtr0084870,FBtr0091935,FBtr0084239,FBtr0087637
1336,FBtr0346212,FBtr0332721,FBtr0071251,FBtr0082111
1337,FBtr0074768,FBtr0073054,FBtr0074802,FBtr0084139
1338,FBtr0074747,FBtr0333765,FBtr0075398,FBtr0072332
1339,FBtr0074746,FBtr0081631,FBtr0089554,FBtr0083658
1340,FBtr0084905,FBtr0088216,FBtr0082529,FBtr0088098
1341,FBtr0346073,FBtr0334490,FBtr0081640,FBtr0084399
1342,FBtr0076007,FBtr0091746,FBtr0087774,FBtr0077129
1343,FBtr0081493,FBtr0070627,FBtr0087058,FBtr0084374
1344,FBtr0082608,FBtr0088381,FBtr0081873,FBtr0078530
1345,FBtr0071040,FBtr0112425,FBtr0070040,FBtr0071619
1346,FBtr0083476,FBtr0074492,FBtr0073029,FBtr0084532
1347,FBtr0071042,FBtr0088273,FBtr0071576,FBtr0082051
1348,FBtr0070963,FBtr0075040,FBtr0081879,FBtr0070110
1349,FBtr0076108,FBtr0071051,FBtr0087761,FBtr0081130
1350,FBtr0073857,FBtr0333936,FBtr0091618,FBtr0334152
1351,FBtr0086240,FBtr0084758,FBtr0082598,FBtr0089559
1352,FBtr0070961,FBtr0088240,FBtr0088307,FBtr0077000
1353,FBtr0077184,FBtr0112568,FBtr0087759,FBtr0087105
1354,FBtr0074737,FBtr0300409,FBtr0091612,FBtr0077933
1355,FBtr0071610,FBtr0081162,FBtr0087500,FBtr0083911
1356,FBtr0083443,FBtr0302709,FBtr0084969,FBtr0080980
1357,FBtr0077082,FBtr0081138,FBtr0088502,FBtr0087536
1358,FBtr0081131,FBtr0073962,FBtr0084555,FBtr0089945
1359,FBtr0089673,FBtr0077844,FBtr0084231,FBtr0086890
1360,FBtr0079707,FBtr0087818,FBtr0085547,FBtr0081417
1361,FBtr0346580,FBtr0345959,FBtr0079225,FBtr0082061
1362,FBtr0085070,FBtr0111291,FBtr0078985,FBtr0088641
1363,FBtr0100268,FBtr0346709,FBtr0083414,FBtr0347292
1364,FBtr0087487,FBtr0073102,FBtr0070330,FBtr0310485
1365,FBtr0088482,FBtr0073104,FBtr0082953,FBtr0346402
1366,FBtr0303457,FBtr0343760,FBtr0079057,FBtr0089376
1367,FBtr0300685,FBtr0075958,FBtr0072606,FBtr0073737
1368,FBtr0346371,FBtr0071510,FBtr0089927,FBtr0073279
1369,FBtr0072541,FBtr0081146,FBtr0081070,FBtr0089999
1370,FBtr0074758,FBtr0075328,FBtr0078992,FBtr0072400
1371,FBtr0346370,FBtr0082413,FBtr0300714,FBtr0345953
1372,FBtr0088432,FBtr0091629,FBtr0082090,FBtr0080381
1373,FBtr0307365,FBtr0082586,FBtr0086280,FBtr0307362
1374,FBtr0086305,FBtr0073439,FBtr0081150,FBtr0083307
1375,FBtr0077081,FBtr0071081,FBtr0086273,FBtr0113588
1376,FBtr0070777,FBtr0088805,FBtr0070078,FBtr0085371
1377,FBtr0073607,FBtr0091766,FBtr0075227,FBtr0301446
1378,FBtr0081260,FBtr0080229,FBtr0082402,FBtr0091932
1379,FBtr0074750,FBtr0308752,FBtr0070638,FBtr0088854
1380,FBtr0089313,FBtr0073406,FBtr0071676,FBtr0084846
1381,FBtr0070987,FBtr0078160,FBtr0083085,FBtr0071746
1382,FBtr0085515,FBtr0087674,FBtr0114564,FBtr0112464
1383,FBtr0114329,FBtr0080994,FBtr0072038,FBtr0083691
1384,FBtr0300214,FBtr0113537,FBtr0077341,FBtr0343848
1385,FBtr0081258,FBtr0082258,FBtr0346556,FBtr0078454
1386,FBtr0345362,FBtr0073641,FBtr0074684,FBtr0070599
1387,FBtr0071870,FBtr0084446,FBtr0081079,FBtr0085704
1388,FBtr0071871,FBtr0113579,FBtr0073265,FBtr0310108
1389,FBtr0071872,FBtr0073142,FBtr0081338,FBtr0071091
1390,FBtr0079423,FBtr0089517,FBtr0345843,FBtr0073734
1391,FBtr0071920,FBtr0113221,FBtr0083399,FBtr0089184
1392,FBtr0079401,FBtr0073726,FBtr0071800,FBtr0088213
1393,FBtr0345172,FBtr0074828,FBtr0083718,FBtr0340661
1394,FBtr0088983,FBtr0081122,FBtr0082778,FBtr0346997
1395,FBtr0081923,FBtr0072745,FBtr0070369,FBtr0081815
1396,FBtr0073475,FBtr0070216,FBtr0084029,FBtr0273257
1397,FBtr0084057,FBtr0078704,FBtr0290277,FBtr0304603
1398,FBtr0347096,FBtr0079682,FBtr0307175,FBtr0334330
1399,FBtr0334764,FBtr0081135,FBtr0344113,FBtr0091917
1400,FBtr0079493,FBtr0082534,FBtr0079730,FBtr0085799
1401,FBtr0344578,FBtr0073005,FBtr0082637,FBtr0299610
1402,FBtr0344577,FBtr0075875,FBtr0072428,FBtr0088911
1403,FBtr0100850,FBtr0084832,FBtr0346064,FBtr0080908
1404,FBtr0345403,FBtr0074479,FBtr0070389,FBtr0079783
1405,FBtr0086827,FBtr0081870,FBtr0076753,FBtr0079295
1406,FBtr0086287,FBtr0113519,FBtr0085658,FBtr0088765
1407,FBtr0079545,FBtr0085351,FBtr0085793,FBtr0078810
1408,FBtr0070959,FBtr0089050,FBtr0300580,FBtr0087184
1409,FBtr0346979,FBtr0078825,FBtr0076339,FBtr0273247
1410,FBtr0070988,FBtr0076024,FBtr0077916,FBtr0083723
1411,FBtr0307164,FBtr0088379,FBtr0112406,FBtr0085271
1412,FBtr0074721,FBtr0303412,FBtr0081499,FBtr0072538
1413,FBtr0077384,FBtr0301267,FBtr0084878,FBtr0073977
1414,FBtr0346984,FBtr0077884,FBtr0087806,FBtr0086123
1415,FBtr0345727,FBtr0079988,FBtr0071522,FBtr0076270
1416,FBtr0304110,FBtr0080524,FBtr0306309,FBtr0072277
1417,FBtr0345669,FBtr0082073,FBtr0070906,FBtr0083223
1418,FBtr0075744,FBtr0082662,FBtr0082597,FBtr0072197
1419,FBtr0086921,FBtr0113578,FBtr0087703,FBtr0112777
1420,FBtr0071821,FBtr0346471,FBtr0074602,FBtr0072955
1421,FBtr0347015,FBtr0300635,FBtr0299977,FBtr0077125
1422,FBtr0088982,FBtr0073558,FBtr0078397,FBtr0346855
1423,FBtr0445670,FBtr0082319,FBtr0076896,FBtr0088433
1424,FBtr0075819,FBtr0330695,FBtr0073263,FBtr0079327
1425,FBtr0075691,FBtr0074375,FBtr0071861,FBtr0076847
1426,FBtr0345570,FBtr0078481,FBtr0085612,FBtr0076469
1427,FBtr0085350,FBtr0071035,FBtr0083552,FBtr0082049
1428,FBtr0332524,FBtr0087609,FBtr0087517,FBtr0072258
1429,FBtr0091521,FBtr0076367,FBtr0070809,FBtr0086991
1430,FBtr0340008,FBtr0091666,FBtr0083945,FBtr0077478
1431,FBtr0070257,FBtr0347052,FBtr0086892,FBtr0076241
1432,FBtr0334737,FBtr0073633,FBtr0086902,FBtr0347070
1433,FBtr0339608,FBtr0071934,FBtr0077853,FBtr0301690
1434,FBtr0081318,FBtr0309810,FBtr0072114,FBtr0087915
1435,FBtr0340076,FBtr0332737,FBtr0081092,FBtr0076164
1436,FBtr0333470,FBtr0076271,FBtr0074837,FBtr0076785
1437,FBtr0070258,FBtr0074311,FBtr0079872,FBtr0345995
1438,FBtr0081934,FBtr0089879,FBtr0091719,FBtr0475052
1439,FBtr0078688,FBtr0084774,FBtr0087840,FBtr0113548
1440,FBtr0071686,FBtr0087721,FBtr0075215,FBtr0078415
1441,FBtr0335437,FBtr0088063,FBtr0072202,FBtr0081429
1442,FBtr0077713,FBtr0100653,FBtr0081096,FBtr0071769
1443,FBtr0086639,FBtr0089013,FBtr0081364,FBtr0076417
1444,FBtr0479964,FBtr0340335,FBtr0299842,FBtr0330108
1445,FBtr0347583,FBtr0273418,FBtr0080850,FBtr0112717
1446,FBtr0336486,FBtr0087927,FBtr0070600,FBtr0085941
1447,FBtr0084476,FBtr0078740,FBtr0080075,FBtr0344107
1448,FBtr0331349,FBtr0082631,FBtr0071089,FBtr0304061
1449,FBtr0089712,FBtr0078944,FBtr0074159,FBtr0479872
1450,FBtr0340400,FBtr0087785,FBtr0087460,FBtr0071867
1451,FBtr0087462,FBtr0345061,FBtr0334874,FBtr0347580
1452,FBtr0342653,FBtr0342623,FBtr0075075,FBtr0087801
1453,FBtr0081931,FBtr0083948,FBtr0084012,FBtr0074611
1454,FBtr0333471,FBtr0071559,FBtr0346675,FBtr0070399
1455,FBtr0084672,FBtr0076841,FBtr0302318,FBtr0077179
1456,FBtr0473377,FBtr0079266,FBtr0479998,FBtr0088771
1457,FBtr0334466,FBtr0344486,FBtr0081824,FBtr0073733
1458,FBtr0079127,FBtr0345153,FBtr0079449,FBtr0309807
1459,FBtr0472837,FBtr0074631,FBtr0079834,FBtr0088886
1460,FBtr0070284,FBtr0073291,FBtr0473605,FBtr0086122
1461,FBtr0070293,FBtr0346056,FBtr0082680,FBtr0473393
1462,FBtr0339613,FBtr0079879,FBtr0077903,FBtr0088598
1463,FBtr0076610,FBtr0074455,FBtr0085772,FBtr0074559
1464,FBtr0080260,FBtr0303151,FBtr0086888,FBtr0073505
1465,FBtr0479971,FBtr0076485,FBtr0081455,FBtr0080016
1466,FBtr0479969,FBtr0071499,FBtr0081977,FBtr0073208
1467,FBtr0113150,FBtr0089970,FBtr0077822,FBtr0089490
1468,FBtr0070310,FBtr0303281,FBtr0086696,FBtr0304879
1469,FBtr0074292,FBtr0299684,FBtr0071711,FBtr0086196
1470,FBtr0113286,FBtr0072930,FBtr0088084,FBtr0304877
1471,FBtr0087461,FBtr0072260,FBtr0087897,FBtr0073202
1472,FBtr0333110,FBtr0072853,FBtr0084577,FBtr0070204
1473,FBtr0479980,FBtr0479882,FBtr0079948,FBtr0100231
1474,FBtr0479970,FBtr0076793,FBtr0078289,FBtr0305026
1475,FBtr0479977,FBtr0070738,FBtr0299898,FBtr0075818
1476,FBtr0344875,FBtr0087676,FBtr0082470,FBtr0076626
1477,FBtr0087606,FBtr0086799,FBtr0078252,FBtr0082439
1478,FBtr0302302,FBtr0347381,FBtr0082590,FBtr0473593
1479,FBtr0087641,FBtr0073756,FBtr0087666,FBtr0308816
1480,FBtr0335191,FBtr0079468,FBtr0071076,FBtr0073147
1481,FBtr0340637,FBtr0088373,FBtr0080120,FBtr0310348
1482,FBtr0336836,FBtr0071170,FBtr0083426,FBtr0082654
1483,FBtr0342725,FBtr0078624,FBtr0083295,FBtr0078727
1484,FBtr0080325,FBtr0299622,FBtr0082063,FBtr0077212
1485,FBtr0334999,FBtr0074282,FBtr0088376,FBtr0084548
1486,FBtr0332306,FBtr0083090,FBtr0075050,FBtr0345048
1487,FBtr0073163,FBtr0078201,FBtr0074083,FBtr0078359
1488,FBtr0070441,FBtr0070797,FBtr0073949,FBtr0332947
1489,FBtr0342726,FBtr0071512,FBtr0308251,FBtr0082260
1490,FBtr0079084,FBtr0088626,FBtr0074634,FBtr0074245
1491,FBtr0340593,FBtr0085692,FBtr0086832,FBtr0083984
1492,FBtr0340578,FBtr0076898,FBtr0089395,FBtr0084496
1493,FBtr0088718,FBtr0078779,FBtr0084409,FBtr0340117
1494,FBtr0077777,FBtr0080641,FBtr0072557,FBtr0074134
1495,FBtr0333704,FBtr0082793,FBtr0084877,FBtr0346604
1496,FBtr0078090,FBtr0301273,FBtr0072037,FBtr0074027
1497,FBtr0335265,FBtr0082895,FBtr0078030,FBtr0344908
1498,FBtr0335185,FBtr0084382,FBtr0079019,FBtr0077019
1499,FBtr0342964,FBtr0074672,FBtr0082390,FBtr0071710
1500,FBtr0089713,FBtr0080471,FBtr0300372,FBtr0077063
1501,FBtr0083312,FBtr0475223,FBtr0083913,FBtr0083639
1502,FBtr0074294,FBtr0074183,FBtr0079123,FBtr0075774
1503,FBtr0342914,FBtr0074271,FBtr0078269,FBtr0345302
1504,FBtr0334744,FBtr0082310,FBtr0111232,FBtr0083524
1505,FBtr0479952,FBtr0479736,FBtr0082482,FBtr0072066
1506,FBtr0340075,FBtr0083727,FBtr0301117,FBtr0086266
1507,FBtr0113035,FBtr0077520,FBtr0070120,FBtr0073989
1508,FBtr0342932,FBtr0084320,FBtr0074194,FBtr0474097
1509,FBtr0077014,FBtr0074952,FBtr0077462,FBtr0474098
1510,FBtr0077259,FBtr0300293,FBtr0083376,FBtr0081564
1511,FBtr0332770,FBtr0302283,FBtr0086661,FBtr0309751
1512,FBtr0080276,FBtr0070946,FBtr0073322,FBtr0300987
1513,FBtr0334095,FBtr0083010,FBtr0077451,FBtr0302721
1514,FBtr0070298,FBtr0309991,FBtr0078423,FBtr0079653
1515,FBtr0073248,FBtr0091640,FBtr0300623,FBtr0073480
1516,FBtr0100565,FBtr0301335,FBtr0083967,FBtr0343304
1517,FBtr0070504,FBtr0075410,FBtr0078010,FBtr0087573
1518,FBtr0075562,FBtr0086110,FBtr0077377,FBtr0075258
1519,FBtr0479700,FBtr0112527,FBtr0084266,FBtr0346205
1520,FBtr0310497,FBtr0086156,FBtr0084400,FBtr0336660
1521,FBtr0075579,FBtr0074036,FBtr0079549,FBtr0089655
1522,FBtr0073825,FBtr0330322,FBtr0081794,FBtr0333493
1523,FBtr0070978,FBtr0072778,FBtr0081387,FBtr0112677
1524,FBtr0087564,FBtr0072611,FBtr0081965,FBtr0086120
1525,FBtr0071666,FBtr0310386,FBtr0080201,FBtr0072262
1526,FBtr0074647,FBtr0073903,FBtr0301159,FBtr0073193
1527,FBtr0075123,FBtr0100421,FBtr0290271,FBtr0302766
1528,FBtr0086940,FBtr0081635,FBtr0086900,FBtr0071629
1529,FBtr0079192,FBtr0077826,FBtr0080326,FBtr0074897
1530,FBtr0074082,FBtr0073531,FBtr0080248,FBtr0072261
1531,FBtr0082013,FBtr0073023,FBtr0076834,FBtr0273265
1532,FBtr0079723,FBtr0072257,FBtr0083608,FBtr0347392
1533,FBtr0089082,FBtr0302267,FBtr0083315,FBtr0072504
1534,FBtr0081986,FBtr0084467,FBtr0078994,FBtr0111169
1535,FBtr0085847,FBtr0083053,FBtr0344049,FBtr0077343
1536,FBtr0110879,FBtr0082882,FBtr0091751,FBtr0076683
1537,FBtr0080830,FBtr0085357,FBtr0070648,FBtr0347579
1538,FBtr0086781,FBtr0344356,FBtr0087468,FBtr0091778
1539,FBtr0299649,FBtr0080397,FBtr0300357,FBtr0310491
1540,FBtr0071017,FBtr0073615,FBtr0307364,FBtr0073514
1541,FBtr0080854,FBtr0070189,FBtr0347345,FBtr0273239
1542,FBtr0084384,FBtr0078242,FBtr0071663,FBtr0081161
1543,FBtr0079566,FBtr0081784,FBtr0078744,FBtr0080831
1544,FBtr0083513,FBtr0085929,FBtr0340505,FBtr0086985
1545,FBtr0299929,FBtr0300753,FBtr0347075,FBtr0075897
1546,FBtr0080699,FBtr0085419,FBtr0081089,FBtr0089771
1547,FBtr0345123,FBtr0077319,FBtr0345841,FBtr0072239
1548,FBtr0084904,FBtr0081424,FBtr0300233,FBtr0113592
1549,FBtr0100033,FBtr0073109,FBtr0078101,FBtr0082943
1550,FBtr0079720,FBtr0087978,FBtr0081385,FBtr0075512
1551,FBtr0087016,FBtr0077767,FBtr0113395,FBtr0081628
1552,FBtr0114451,FBtr0077792,FBtr0344355,FBtr0089329
1553,FBtr0089110,FBtr0078272,FBtr0083367,FBtr0086230
1554,FBtr0073757,FBtr0342634,FBtr0309782,FBtr0112387
1555,FBtr0086776,FBtr0112514,FBtr0086724,FBtr0076259
1556,FBtr0071781,FBtr0300120,FBtr0079306,FBtr0345084
1557,FBtr0088926,FBtr0079256,FBtr0333763,FBtr0084743
1558,FBtr0077526,FBtr0072256,FBtr0078893,FBtr0273382
1559,FBtr0481713,FBtr0072911,FBtr0088463,FBtr0113607
1560,FBtr0078213,FBtr0080047,FBtr0082508,FBtr0083559
1561,FBtr0080394,FBtr0305959,FBtr0070212,FBtr0300146
1562,FBtr0075861,FBtr0084601,FBtr0347078,FBtr0073990
1563,FBtr0100354,FBtr0084734,FBtr0072346,FBtr0088772
1564,FBtr0074793,FBtr0079179,FBtr0079369,FBtr0081002
1565,FBtr0076498,FBtr0078324,FBtr0078426,FBtr0073258
1566,FBtr0071038,FBtr0071153,FBtr0074094,FBtr0070203
1567,FBtr0301735,FBtr0083117,FBtr0070089,FBtr0081869
1568,FBtr0346919,FBtr0114344,FBtr0070569,FBtr0273271
1569,FBtr0077958,FBtr0075938,FBtr0082513,FBtr0289977
1570,FBtr0073536,FBtr0076937,FBtr0290310,FBtr0273204
1571,FBtr0076254,FBtr0344916,FBtr0112384,FBtr0085360
1572,FBtr0301043,FBtr0300708,FBtr0085556,FBtr0078996
1573,FBtr0087623,FBtr0072774,FBtr0085899,FBtr0086000
1574,FBtr0084892,FBtr0078843,FBtr0079890,FBtr0070066
1575,FBtr0300280,FBtr0082821,FBtr0079130,FBtr0076836
1576,FBtr0085631,FBtr0303864,FBtr0079895,FBtr0273236
1577,FBtr0087585,FBtr0078741,FBtr0070459,FBtr0347307
1578,FBtr0481718,FBtr0087765,FBtr0074452,FBtr0077066
1579,FBtr0077311,FBtr0078163,FBtr0078546,FBtr0072397
1580,FBtr0080443,FBtr0083655,FBtr0087539,FBtr0073063
1581,FBtr0076710,FBtr0073510,FBtr0082324,FBtr0085664
1582,FBtr0076926,FBtr0083688,FBtr0080032,FBtr0070199
1583,FBtr0077712,FBtr0078127,FBtr0091894,FBtr0081181
1584,FBtr0077561,FBtr0089146,FBtr0113515,FBtr0070588
1585,FBtr0080827,FBtr0074509,FBtr0078578,FBtr0071909
1586,FBtr0083005,FBtr0081753,FBtr0080862,FBtr0080366
1587,FBtr0074302,FBtr0074174,FBtr0071090,FBtr0072602
1588,FBtr0113885,FBtr0087632,FBtr0073556,FBtr0474083
1589,FBtr0071573,FBtr0073634,FBtr0084108,FBtr0079030
1590,FBtr0075944,FBtr0344759,FBtr0086149,FBtr0084494
1591,FBtr0089042,FBtr0082346,FBtr0078925,FBtr0083595
1592,FBtr0081969,FBtr0072856,FBtr0333776,FBtr0084104
1593,FBtr0081340,FBtr0074342,FBtr0087976,FBtr0084493
1594,FBtr0079284,FBtr0339807,FBtr0086771,FBtr0086987
1595,FBtr0083720,FBtr0345775,FBtr0080563,FBtr0075483
1596,FBtr0074295,FBtr0074763,FBtr0083277,FBtr0077993
1597,FBtr0075409,FBtr0078665,FBtr0073922,FBtr0071420
1598,FBtr0081040,FBtr0479758,FBtr0079325,FBtr0452135
1599,FBtr0346494,FBtr0086062,FBtr0301783,FBtr0344528
1600,FBtr0081972,FBtr0081783,FBtr0080149,FBtr0346554
1601,FBtr0088477,FBtr0100110,FBtr0073338,FBtr0070260
1602,FBtr0090002,FBtr0089427,FBtr0085415,FBtr0334097
1603,FBtr0080572,FBtr0078876,FBtr0081516,FBtr0333426
1604,FBtr0079710,FBtr0113600,FBtr0081908,FBtr0346222
1605,FBtr0082041,FBtr0113566,FBtr0306166,FBtr0073229
1606,FBtr0091789,FBtr0074056,FBtr0078383,FBtr0070106
1607,FBtr0076950,FBtr0083062,FBtr0077450,FBtr0072307
1608,FBtr0306825,FBtr0072822,FBtr0071287,FBtr0080851
1609,FBtr0078287,FBtr0076001,FBtr0085742,FBtr0072347
1610,FBtr0073403,FBtr0072417,FBtr0073451,FBtr0301935
1611,FBtr0301492,FBtr0070116,FBtr0305286,FBtr0087576
1612,FBtr0089749,FBtr0081292,FBtr0071833,FBtr0087847
1613,FBtr0091470,FBtr0111166,FBtr0072339,FBtr0073227
1614,FBtr0076017,FBtr0081766,FBtr0079213,FBtr0299940
1615,FBtr0075354,FBtr0078230,FBtr0346104,FBtr0079652
1616,FBtr0079441,FBtr0073040,FBtr0087601,FBtr0074129
1617,FBtr0079267,FBtr0081765,FBtr0301270,FBtr0091684
1618,FBtr0080361,FBtr0345045,FBtr0346195,FBtr0088592
1619,FBtr0302340,FBtr0310385,FBtr0342975,FBtr0290134
1620,FBtr0081944,FBtr0078052,FBtr0091908,FBtr0084541
1621,FBtr0085131,FBtr0078137,FBtr0071701,FBtr0085972
1622,FBtr0080288,FBtr0087650,FBtr0079711,FBtr0087816
1623,FBtr0080062,FBtr0304800,FBtr0073185,FBtr0073358
1624,FBtr0081488,FBtr0300018,FBtr0082849,FBtr0290033
1625,FBtr0305129,FBtr0088431,FBtr0342867,FBtr0088694
1626,FBtr0086580,FBtr0071186,FBtr0071592,FBtr0475221
1627,FBtr0081915,FBtr0346837,FBtr0301479,FBtr0075965
1628,FBtr0076621,FBtr0073437,FBtr0346825,FBtr0071612
1629,FBtr0084197,FBtr0075161,FBtr0089548,FBtr0078523
1630,FBtr0070806,FBtr0347551,FBtr0070008,FBtr0082301
1631,FBtr0078306,FBtr0074727,FBtr0340282,FBtr0100327
1632,FBtr0077268,FBtr0077432,FBtr0073339,FBtr0087287
1633,FBtr0303293,FBtr0088555,FBtr0075484,FBtr0305000
1634,FBtr0080935,FBtr0074779,FBtr0082354,FBtr0091865
1635,FBtr0080856,FBtr0085930,FBtr0077867,FBtr0088650
1636,FBtr0070578,FBtr0088153,FBtr0080959,FBtr0070832
1637,FBtr0078216,FBtr0073807,FBtr0088127,FBtr0083969
1638,FBtr0307185,FBtr0076511,FBtr0077189,FBtr0299768
1639,FBtr0089204,FBtr0078098,FBtr0078995,FBtr0071350
1640,FBtr0078369,FBtr0086072,FBtr0078997,FBtr0303799
1641,FBtr0081178,FBtr0073537,FBtr0085538,FBtr0087575
1642,FBtr0086590,FBtr0075309,FBtr0082611,FBtr0075961
1643,FBtr0088898,FBtr0344325,FBtr0089314,FBtr0086107
1644,FBtr0078896,FBtr0084562,FBtr0290062,FBtr0087592
1645,FBtr0301536,FBtr0072506,FBtr0080007,FBtr0070198
1646,FBtr0074807,FBtr0079077,FBtr0075222,FBtr0085573
1647,FBtr0087245,FBtr0078099,FBtr0088118,FBtr0300858
1648,FBtr0080838,FBtr0078493,FBtr0070608,FBtr0071302
1649,FBtr0084630,FBtr0340111,FBtr0091900,FBtr0081073
1650,FBtr0075736,FBtr0082275,FBtr0091896,FBtr0085795
1651,FBtr0080497,FBtr0070301,FBtr0077576,FBtr0071765
1652,FBtr0075655,FBtr0086699,FBtr0304870,FBtr0083082
1653,FBtr0301066,FBtr0086629,FBtr0080182,FBtr0084184
1654,FBtr0082161,FBtr0084348,FBtr0100833,FBtr0089604
1655,FBtr0085977,FBtr0300804,FBtr0091902,FBtr0305995
1656,FBtr0087989,FBtr0085108,FBtr0086181,FBtr0083580
1657,FBtr0076234,FBtr0078926,FBtr0310149,FBtr0332759
1658,FBtr0084650,FBtr0346780,FBtr0083203,FBtr0070680
1659,FBtr0086865,FBtr0331577,FBtr0081838,FBtr0088443
1660,FBtr0075316,FBtr0075058,FBtr0091623,FBtr0074513
1661,FBtr0088236,FBtr0070679,FBtr0091898,FBtr0072968
1662,FBtr0085505,FBtr0081001,FBtr0084466,FBtr0331516
1663,FBtr0113031,FBtr0479956,FBtr0078089,FBtr0340641
1664,FBtr0343305,FBtr0074661,FBtr0079182,FBtr0113590
1665,FBtr0089393,FBtr0084735,FBtr0082945,FBtr0077145
1666,FBtr0086299,FBtr0074635,FBtr0079911,FBtr0074950
1667,FBtr0079659,FBtr0074660,FBtr0082430,FBtr0345573
1668,FBtr0074784,FBtr0077693,FBtr0077193,FBtr0076754
1669,FBtr0070933,FBtr0091630,FBtr0082094,FBtr0113587
1670,FBtr0301507,FBtr0345698,FBtr0083373,FBtr0072625
1671,FBtr0301240,FBtr0091698,FBtr0100639,FBtr0077466
1672,FBtr0083526,FBtr0073512,FBtr0084410,FBtr0071263
1673,FBtr0084652,FBtr0074756,FBtr0081266,FBtr0479867
1674,FBtr0077594,FBtr0304161,FBtr0079782,FBtr0306324
1675,FBtr0072566,FBtr0111163,FBtr0290308,FBtr0083777
1676,FBtr0343500,FBtr0076455,FBtr0070438,FBtr0076207
1677,FBtr0081099,FBtr0083026,FBtr0080834,FBtr0305917
1678,FBtr0074365,FBtr0088782,FBtr0084008,FBtr0071358
1679,FBtr0080088,FBtr0075503,FBtr0081072,FBtr0082185
1680,FBtr0072678,FBtr0077477,FBtr0113595,FBtr0073571
1681,FBtr0089998,FBtr0112355,FBtr0082600,FBtr0076487
1682,FBtr0070174,FBtr0302877,FBtr0077810,FBtr0077456
1683,FBtr0077443,FBtr0333746,FBtr0071065,FBtr0086144
1684,FBtr0079215,FBtr0071608,FBtr0089623,FBtr0086031
1685,FBtr0083303,FBtr0300660,FBtr0303603,FBtr0075659
1686,FBtr0071192,FBtr0081905,FBtr0087569,FBtr0084716
1687,FBtr0081606,FBtr0078777,FBtr0112724,FBtr0302922
1688,FBtr0479974,FBtr0307519,FBtr0113567,FBtr0085804
1689,FBtr0085987,FBtr0071883,FBtr0082846,FBtr0085843
1690,FBtr0075393,FBtr0084736,FBtr0087007,FBtr0086674
1691,FBtr0302331,FBtr0079825,FBtr0079332,FBtr0087298
1692,FBtr0080764,FBtr0087817,FBtr0083712,FBtr0073601
1693,FBtr0076885,FBtr0343975,FBtr0345857,FBtr0072429
1694,FBtr0088542,FBtr0075679,FBtr0083172,FBtr0333283
1695,FBtr0111152,FBtr0083055,FBtr0113568,FBtr0073836
1696,FBtr0085414,FBtr0088568,FBtr0113575,FBtr0309820
1697,FBtr0081502,FBtr0071678,FBtr0081968,FBtr0079761
1698,FBtr0072241,FBtr0078649,FBtr0332991,FBtr0071602
1699,FBtr0077136,FBtr0113895,FBtr0113559,FBtr0304891
1700,FBtr0089993,FBtr0087643,FBtr0074576,FBtr0077181
1701,FBtr0075381,FBtr0081134,FBtr0333069,FBtr0081739
1702,FBtr0089192,FBtr0078129,FBtr0302226,FBtr0307369
1703,FBtr0300706,FBtr0075039,FBtr0071071,FBtr0076542
1704,FBtr0301717,FBtr0073834,FBtr0088237,FBtr0074856
