transcript_id	gene_id
FBtr0076734	Dmel_CG7528
FBtr0076735	Dmel_CG18767
FBtr0076736	Dmel_CG7550
FBtr0076737	Dmel_CG7558
FBtr0076738	Dmel_CG7565
FBtr0076739	Dmel_CR32363
FBtr0076740	Dmel_CR32362
FBtr0076741	Dmel_CR32361
FBtr0076742	Dmel_CR32360
FBtr0076743	Dmel_CR32359
FBtr0076744	Dmel_CR32358
FBtr0076745	Dmel_CG7574
FBtr0076746	Dmel_CG32365
FBtr0076747	Dmel_CG8277
FBtr0076748	Dmel_CG8281
FBtr0076750	Dmel_CG8268
FBtr0076751	Dmel_CG8254
FBtr0076752	Dmel_CG8194
FBtr0076753	Dmel_CG8209
FBtr0076754	Dmel_CG7892
FBtr0076755	Dmel_CG7892
FBtr0076756	Dmel_CG7892
FBtr0076757	Dmel_CG7892
FBtr0076758	Dmel_CG7892
FBtr0076759	Dmel_CG7892
FBtr0076762	Dmel_CR32370
FBtr0076763	Dmel_CG8038
FBtr0076764	Dmel_CG8044
FBtr0076765	Dmel_CG8044
FBtr0076766	Dmel_CG8042
FBtr0076768	Dmel_CG8110
FBtr0076769	Dmel_CG8110
FBtr0076770	Dmel_CG8111
FBtr0076771	Dmel_CG8114
FBtr0076772	Dmel_CG8114
FBtr0076773	Dmel_CG8114
FBtr0076774	Dmel_CG8114
FBtr0076775	Dmel_CG17888
FBtr0076776	Dmel_CG17888
FBtr0076777	Dmel_CG17888
FBtr0076780	Dmel_CG17888
FBtr0076782	Dmel_CG17888
FBtr0076783	Dmel_CG32369
FBtr0076785	Dmel_CG7391
FBtr0076788	Dmel_CG32371
FBtr0076789	Dmel_CG16992
FBtr0076791	Dmel_CG7546
FBtr0076792	Dmel_CG7546
FBtr0076793	Dmel_CG32372
FBtr0076794	Dmel_CG8532
FBtr0076795	Dmel_CG8532
FBtr0076796	Dmel_CG8532
FBtr0076797	Dmel_CG8532
FBtr0076798	Dmel_CG8532
FBtr0076801	Dmel_CG14838
FBtr0076805	Dmel_CG32373
FBtr0076806	Dmel_CG32373
FBtr0076807	Dmel_CG7496
FBtr0076808	Dmel_CG12262
FBtr0076809	Dmel_CG13685
FBtr0076810	Dmel_CG7409
FBtr0076811	Dmel_CG7399
FBtr0076814	Dmel_CG7457
FBtr0076821	Dmel_CG7492
FBtr0076822	Dmel_CG7506
FBtr0076824	Dmel_CG7716
FBtr0076827	Dmel_CG32376
FBtr0076828	Dmel_CG32374
FBtr0076829	Dmel_CG16998
FBtr0076830	Dmel_CG7548
FBtr0076831	Dmel_CG8539
FBtr0076833	Dmel_CG14826
FBtr0076834	Dmel_CG8616
FBtr0076835	Dmel_CG8614
FBtr0076836	Dmel_CG14827
FBtr0076837	Dmel_CG8607
FBtr0076838	Dmel_CG8605
FBtr0076839	Dmel_CG8601
FBtr0076841	Dmel_CG8597
FBtr0076842	Dmel_CG8597
FBtr0076843	Dmel_CG8597
FBtr0076844	Dmel_CG8597
FBtr0076845	Dmel_CG8597
FBtr0076846	Dmel_CG8593
FBtr0076847	Dmel_CG8583
FBtr0076848	Dmel_CG8580
FBtr0076849	Dmel_CG8580
FBtr0076851	Dmel_CG8571
FBtr0076852	Dmel_CG8563
FBtr0076854	Dmel_CG8562
FBtr0076855	Dmel_CG18417
FBtr0076857	Dmel_CG33278
FBtr0076862	Dmel_CG8541
FBtr0076863	Dmel_CG8543
FBtr0076866	Dmel_CG14835
FBtr0076867	Dmel_CG8556
FBtr0076868	Dmel_CG8560
FBtr0076869	Dmel_CG8564
FBtr0076870	Dmel_CG32380
FBtr0076872	Dmel_CG8582
FBtr0076873	Dmel_CG8582
FBtr0076878	Dmel_CG8591
FBtr0076879	Dmel_CG4457
FBtr0076880	Dmel_CG14834
FBtr0076881	Dmel_CG8596
FBtr0076882	Dmel_CG8598
FBtr0076884	Dmel_CG8602
FBtr0076885	Dmel_CG8606
FBtr0076886	Dmel_CG8606
FBtr0076888	Dmel_CG14830
FBtr0076889	Dmel_CG8609
FBtr0076890	Dmel_CG8610
FBtr0076891	Dmel_CG8612
FBtr0076892	Dmel_CG8615
FBtr0076894	Dmel_CG14820
FBtr0076896	Dmel_CG9948
FBtr0076897	Dmel_CG9943
FBtr0076898	Dmel_CG9953
FBtr0076899	Dmel_CR32385
FBtr0076900	Dmel_CG18647
FBtr0076905	Dmel_CG14823
FBtr0076906	Dmel_CG14823
FBtr0076908	Dmel_CG14823
FBtr0076909	Dmel_CG8634
FBtr0076912	Dmel_CG14825
FBtr0076913	Dmel_CG15829
FBtr0076914	Dmel_CG8628
FBtr0076915	Dmel_CG8627
FBtr0076916	Dmel_CG8627
FBtr0076918	Dmel_CG8620
FBtr0076925	Dmel_CG8629
FBtr0076926	Dmel_CG8631
FBtr0076928	Dmel_CG8638
FBtr0076929	Dmel_CG8640
FBtr0076931	Dmel_CG8641
FBtr0076932	Dmel_CG17744
FBtr0076933	Dmel_CG32388
FBtr0076934	Dmel_CG10060
FBtr0076935	Dmel_CG10063
FBtr0076936	Dmel_CG18156
FBtr0076937	Dmel_CG10064
FBtr0076938	Dmel_CG10072
FBtr0076939	Dmel_CG10075
FBtr0076940	Dmel_CG10077
FBtr0076942	Dmel_CG8519
FBtr0076943	Dmel_CG8549
FBtr0076944	Dmel_CG10037
FBtr0076945	Dmel_CG10078
FBtr0076946	Dmel_CG10078
FBtr0076947	Dmel_CG32392
FBtr0076948	Dmel_CG32392
FBtr0076949	Dmel_CG10103
FBtr0076950	Dmel_CG10107
FBtr0076951	Dmel_CG10107
FBtr0076952	Dmel_CG10107
FBtr0076956	Dmel_CG10118
FBtr0076957	Dmel_CG10118
FBtr0076958	Dmel_CG10121
FBtr0076959	Dmel_CG10121
FBtr0076960	Dmel_CG10121
FBtr0076961	Dmel_CG10121
FBtr0076963	Dmel_CG10124
FBtr0076968	Dmel_CG8339
FBtr0076969	Dmel_CG32396
FBtr0076970	Dmel_CG18769
FBtr0076971	Dmel_CG18769
FBtr0076972	Dmel_CG18769
FBtr0076973	Dmel_CG18769
FBtr0076974	Dmel_CG18769
FBtr0076976	Dmel_CG8368
FBtr0076977	Dmel_CG8368
FBtr0076978	Dmel_CG8398
FBtr0076980	Dmel_CG8398
FBtr0076981	Dmel_CG8398
FBtr0076982	Dmel_CG8442
FBtr0076983	Dmel_CG10125
FBtr0076984	Dmel_CG10129
FBtr0076986	Dmel_CG10144
FBtr0076987	Dmel_CG10147
FBtr0076990	Dmel_CG6955
FBtr0076991	Dmel_CG6956
FBtr0076992	Dmel_CG18773
FBtr0076994	Dmel_CG32400
FBtr0076995	Dmel_CG7287
FBtr0076996	Dmel_CG12330
FBtr0076997	Dmel_CG13296
FBtr0076998	Dmel_CG7376
FBtr0076999	Dmel_CG7386
FBtr0077000	Dmel_CG7398
FBtr0077001	Dmel_CG7398
FBtr0077002	Dmel_CG7398
FBtr0077003	Dmel_CG8219
FBtr0077004	Dmel_CG32401
FBtr0077005	Dmel_CG32402
FBtr0077006	Dmel_CG32403
FBtr0077007	Dmel_CG13300
FBtr0077008	Dmel_CG10160
FBtr0077009	Dmel_CG10163
FBtr0077010	Dmel_CG10173
FBtr0077011	Dmel_CG10181
FBtr0077012	Dmel_CG10226
FBtr0077013	Dmel_CG13299
FBtr0077014	Dmel_CG10236
FBtr0077015	Dmel_CG13298
FBtr0077016	Dmel_CG10269
FBtr0077017	Dmel_CG10270
FBtr0077019	Dmel_CG10289
FBtr0077020	Dmel_CG13297
FBtr0077021	Dmel_CG10297
FBtr0077022	Dmel_CG18777
FBtr0077023	Dmel_CG32404
FBtr0077024	Dmel_CG32405
FBtr0077025	Dmel_CG5568
FBtr0077027	Dmel_CG13287
FBtr0077029	Dmel_CG5592
FBtr0077030	Dmel_CG32409
FBtr0077032	Dmel_CG32407
FBtr0077037	Dmel_CG32406
FBtr0077038	Dmel_CG6457
FBtr0077039	Dmel_CG6462
FBtr0077040	Dmel_CG6467
FBtr0077041	Dmel_CG6483
FBtr0077042	Dmel_CG6580
FBtr0077043	Dmel_CG6586
FBtr0077044	Dmel_CG6592
FBtr0077047	Dmel_CG6602
FBtr0077048	Dmel_CG6610
FBtr0077049	Dmel_CG6619
FBtr0077054	Dmel_CG7018
FBtr0077055	Dmel_CG7018
FBtr0077056	Dmel_CG10529
FBtr0077057	Dmel_CG10533
FBtr0077058	Dmel_CG10530
FBtr0077059	Dmel_CG10534
FBtr0077060	Dmel_CG18778
FBtr0077061	Dmel_CG18779
FBtr0077062	Dmel_CG12755
FBtr0077063	Dmel_CG10467
FBtr0077064	Dmel_CG10469
FBtr0077065	Dmel_CG13295
FBtr0077066	Dmel_CG10472
FBtr0077067	Dmel_CG10475
FBtr0077068	Dmel_CG10477
FBtr0077069	Dmel_CG10478
FBtr0077070	Dmel_CG10479
FBtr0077074	Dmel_CG10480
FBtr0077075	Dmel_CG10480
FBtr0077076	Dmel_CG10480
FBtr0077077	Dmel_CG10483
FBtr0077080	Dmel_CG32412
FBtr0077081	Dmel_CG10489
FBtr0077082	Dmel_CG10491
FBtr0077083	Dmel_CG4852
FBtr0077084	Dmel_CG4867
FBtr0077085	Dmel_CG5146
FBtr0077086	Dmel_CG5150
FBtr0077088	Dmel_CG17795
FBtr0077089	Dmel_CG5249
FBtr0077090	Dmel_CG17334
FBtr0077095	Dmel_CG5486
FBtr0077096	Dmel_CG5486
FBtr0077098	Dmel_CG5495
FBtr0077100	Dmel_CG5505
FBtr0077101	Dmel_CG5505
FBtr0077103	Dmel_CG5505
FBtr0077112	Dmel_CG5537
FBtr0077113	Dmel_CG17498
FBtr0077114	Dmel_CG10539
FBtr0077115	Dmel_CG10541
FBtr0077116	Dmel_CG10542
FBtr0077117	Dmel_CG10546
FBtr0077118	Dmel_CG32417
FBtr0077119	Dmel_CG32418
FBtr0077120	Dmel_CG10575
FBtr0077121	Dmel_CG10576
FBtr0077123	Dmel_CG10578
FBtr0077124	Dmel_CG10578
FBtr0077125	Dmel_CG10583
FBtr0077126	Dmel_CG12756
FBtr0077127	Dmel_CG10590
FBtr0077128	Dmel_CG10591
FBtr0077129	Dmel_CG10592
FBtr0077130	Dmel_CG10594
FBtr0077131	Dmel_CG10596
FBtr0077132	Dmel_CG10596
FBtr0077133	Dmel_CG10596
FBtr0077134	Dmel_CG10622
FBtr0077136	Dmel_CG10624
FBtr0077137	Dmel_CG10625
FBtr0077138	Dmel_CG10625
FBtr0077139	Dmel_CG10625
FBtr0077140	Dmel_CG10625
FBtr0077141	Dmel_CG13285
FBtr0077142	Dmel_CR32419
FBtr0077143	Dmel_CR32420
FBtr0077144	Dmel_CG4769
FBtr0077145	Dmel_CG4780
FBtr0077149	Dmel_CG10626
FBtr0077152	Dmel_CG10630
FBtr0077153	Dmel_CG10633
FBtr0077154	Dmel_CG10635
FBtr0077155	Dmel_CG10640
FBtr0077156	Dmel_CG10640
FBtr0077157	Dmel_CG10642
FBtr0077158	Dmel_CR32421
FBtr0077159	Dmel_CG10645
FBtr0077160	Dmel_CG10645
FBtr0077161	Dmel_CG10645
FBtr0077163	Dmel_CG15212
FBtr0077164	Dmel_CG4603
FBtr0077165	Dmel_CG4611
FBtr0077166	Dmel_CG4618
FBtr0077167	Dmel_CG4623
FBtr0077168	Dmel_CG4633
FBtr0077169	Dmel_CG4659
FBtr0077171	Dmel_CG4669
FBtr0077172	Dmel_CG32423
FBtr0077173	Dmel_CG32423
FBtr0077174	Dmel_CG32423
FBtr0077176	Dmel_CG10670
FBtr0077177	Dmel_CG10671
FBtr0077178	Dmel_CG10671
FBtr0077179	Dmel_CG10672
FBtr0077180	Dmel_CG10673
FBtr0077181	Dmel_CG10674
FBtr0077182	Dmel_CG15213
FBtr0077183	Dmel_CG32523
FBtr0077184	Dmel_CR32526
FBtr0077189	Dmel_CG1489
FBtr0077190	Dmel_CG1486
FBtr0077191	Dmel_CG1486
FBtr0077192	Dmel_CG1484
FBtr0077193	Dmel_CG17051
FBtr0077198	Dmel_CG1403
FBtr0077203	Dmel_CG1417
FBtr0077204	Dmel_CG1417
FBtr0077205	Dmel_CG1417
FBtr0077206	Dmel_CG1417
FBtr0077207	Dmel_CG1417
FBtr0077208	Dmel_CG1417
FBtr0077209	Dmel_CG1417
FBtr0077210	Dmel_CG1417
FBtr0077211	Dmel_CG1424
FBtr0077212	Dmel_CG1644
FBtr0077213	Dmel_CG14584
FBtr0077218	Dmel_CG10918
FBtr0077219	Dmel_CG1678
FBtr0077220	Dmel_CG12794
FBtr0077221	Dmel_CG1666
FBtr0077222	Dmel_CR32519
FBtr0077223	Dmel_CG1685
FBtr0077224	Dmel_CG1693
FBtr0077226	Dmel_CG1696
FBtr0077227	Dmel_CG33713
FBtr0077234	Dmel_CG32521
FBtr0077235	Dmel_CG32521
FBtr0077236	Dmel_CG32521
FBtr0077237	Dmel_CG1722
FBtr0077238	Dmel_CR32518
FBtr0077239	Dmel_CG12092
FBtr0077240	Dmel_CG11666
FBtr0077241	Dmel_CG1740
FBtr0077242	Dmel_CG1742
FBtr0077243	Dmel_CG1742
FBtr0077244	Dmel_CG1753
FBtr0077245	Dmel_CG1753
FBtr0077246	Dmel_CG32513
FBtr0077247	Dmel_CG32513
FBtr0077250	Dmel_CG15445
FBtr0077256	Dmel_CG14579
FBtr0077257	Dmel_CG1724
FBtr0077259	Dmel_CG1501
FBtr0077260	Dmel_CG1503
FBtr0077262	Dmel_CG32512
FBtr0077264	Dmel_CG1518
FBtr0077266	Dmel_CG15449
FBtr0077267	Dmel_CG1529
FBtr0077268	Dmel_CG1532
FBtr0077269	Dmel_CG10998
FBtr0077271	Dmel_CG1304
FBtr0077272	Dmel_CG2071
FBtr0077273	Dmel_CG11227
FBtr0077274	Dmel_CG11227
FBtr0077275	Dmel_CG11227
FBtr0077276	Dmel_CG1829
FBtr0077277	Dmel_CG1835
FBtr0077279	Dmel_CG1849
FBtr0077280	Dmel_CG15450
FBtr0077286	Dmel_CG1314
FBtr0077292	Dmel_CG15452
FBtr0077293	Dmel_CG1324
FBtr0077294	Dmel_CG1338
FBtr0077295	Dmel_CG1338
FBtr0077297	Dmel_CG1631
FBtr0077298	Dmel_CG11738
FBtr0077302	Dmel_CG1670
FBtr0077303	Dmel_CG1668
FBtr0077304	Dmel_CG1668
FBtr0077306	Dmel_CG1692
FBtr0077310	Dmel_CG1702
FBtr0077311	Dmel_CG15461
FBtr0077312	Dmel_CG1812
FBtr0077319	Dmel_CG18492
FBtr0077320	Dmel_CG1412
FBtr0077323	Dmel_CG15456
FBtr0077324	Dmel_CG32505
FBtr0077325	Dmel_CG32505
FBtr0077326	Dmel_CG15457
FBtr0077328	Dmel_CG15458
FBtr0077329	Dmel_CG15459
FBtr0077330	Dmel_CG1467
FBtr0077332	Dmel_CG12679
FBtr0077334	Dmel_CG17052
FBtr0077335	Dmel_CG17058
FBtr0077336	Dmel_CG17058
FBtr0077337	Dmel_CG17060
FBtr0077339	Dmel_CG17063
FBtr0077340	Dmel_CG17065
FBtr0077341	Dmel_CG17068
FBtr0077342	Dmel_CG9559
FBtr0077343	Dmel_CG12446
FBtr0077344	Dmel_CG14621
FBtr0077345	Dmel_CG14620
FBtr0077346	Dmel_CG14619
FBtr0077347	Dmel_CG14619
FBtr0077348	Dmel_CG14619
FBtr0077349	Dmel_CG14619
FBtr0077351	Dmel_CG14618
FBtr0077352	Dmel_CG14617
FBtr0077353	Dmel_CG14617
FBtr0077358	Dmel_CG17600
FBtr0077359	Dmel_CG17600
FBtr0077360	Dmel_CG17596
FBtr0077361	Dmel_CG17601
FBtr0077362	Dmel_CG32499
FBtr0077363	Dmel_CG17599
FBtr0077364	Dmel_CG17598
FBtr0077365	Dmel_CG12576
FBtr0077366	Dmel_CG12576
FBtr0077367	Dmel_CG14613
FBtr0077368	Dmel_CG14614
FBtr0077369	Dmel_CG14615
FBtr0077371	Dmel_CG17686
FBtr0077372	Dmel_CG17686
FBtr0077373	Dmel_CG17686
FBtr0077374	Dmel_CG32500
FBtr0077376	Dmel_CG3355
FBtr0077377	Dmel_CG11929
FBtr0077378	Dmel_CG15634
FBtr0077381	Dmel_CG3294
FBtr0077382	Dmel_CG3294
FBtr0077383	Dmel_CG15629
FBtr0077384	Dmel_CG15628
FBtr0077385	Dmel_CG12194
FBtr0077386	Dmel_CG11927
FBtr0077387	Dmel_CG11926
FBtr0077388	Dmel_CG31660
FBtr0077389	Dmel_CG3008
FBtr0077390	Dmel_CG15625
FBtr0077391	Dmel_CG3036
FBtr0077393	Dmel_CG3047
FBtr0077394	Dmel_CG15624
FBtr0077395	Dmel_CG12787
FBtr0077396	Dmel_CG12787
FBtr0077397	Dmel_CG12787
FBtr0077398	Dmel_CG12787
FBtr0077399	Dmel_CG12787
FBtr0077400	Dmel_CG12787
FBtr0077401	Dmel_CG2837
FBtr0077402	Dmel_CG2837
FBtr0077403	Dmel_CG2837
FBtr0077408	Dmel_CG2937
FBtr0077409	Dmel_CG2950
FBtr0077410	Dmel_CG2950
FBtr0077411	Dmel_CG2950
FBtr0077412	Dmel_CG15626
FBtr0077413	Dmel_CG15626
FBtr0077415	Dmel_CG2976
FBtr0077416	Dmel_CG3225
FBtr0077417	Dmel_CG3244
FBtr0077418	Dmel_CG15630
FBtr0077419	Dmel_CG15631
FBtr0077420	Dmel_CG15632
FBtr0077422	Dmel_CG3251
FBtr0077423	Dmel_CG12205
FBtr0077425	Dmel_CG16857
FBtr0077426	Dmel_CG2969
FBtr0077427	Dmel_CG2969
FBtr0077428	Dmel_CG15429
FBtr0077429	Dmel_CG3048
FBtr0077431	Dmel_CG4104
FBtr0077432	Dmel_CG3054
FBtr0077434	Dmel_CG33003
FBtr0077435	Dmel_CG3058
FBtr0077438	Dmel_CG15432
FBtr0077439	Dmel_CG15433
FBtr0077440	Dmel_CG15434
FBtr0077441	Dmel_CG15435
FBtr0077442	Dmel_CG15436
FBtr0077443	Dmel_CG17840
FBtr0077444	Dmel_CG15636
FBtr0077446	Dmel_CG15444
FBtr0077447	Dmel_CG15444
FBtr0077448	Dmel_CG15444
FBtr0077450	Dmel_CG15443
FBtr0077451	Dmel_CG33002
FBtr0077452	Dmel_CG15442
FBtr0077453	Dmel_CG15441
FBtr0077454	Dmel_CG15440
FBtr0077455	Dmel_CG15439
FBtr0077456	Dmel_CG15438
FBtr0077457	Dmel_CG15437
FBtr0077458	Dmel_CR31963
FBtr0077459	Dmel_CG15431
FBtr0077460	Dmel_CG3652
FBtr0077462	Dmel_CG3338
FBtr0077463	Dmel_CG17612
FBtr0077464	Dmel_CG17612
FBtr0077465	Dmel_CG12676
FBtr0077466	Dmel_CG31962
FBtr0077467	Dmel_CG4099
FBtr0077468	Dmel_CG2955
FBtr0077469	Dmel_CG2958
FBtr0077470	Dmel_CG2960
FBtr0077471	Dmel_CG15425
FBtr0077476	Dmel_CG3675
FBtr0077477	Dmel_CG3702
FBtr0077478	Dmel_CG3352
FBtr0077479	Dmel_CG3714
FBtr0077480	Dmel_CG3714
FBtr0077481	Dmel_CG3714
FBtr0077482	Dmel_CG3714
FBtr0077483	Dmel_CG3714
FBtr0077484	Dmel_CG31961
FBtr0077485	Dmel_CG31961
FBtr0077490	Dmel_CG10021
FBtr0077491	Dmel_CG10021
FBtr0077492	Dmel_CG10021
FBtr0077493	Dmel_CG10021
FBtr0077494	Dmel_CG31960
FBtr0077496	Dmel_CG3921
FBtr0077497	Dmel_CG3920
FBtr0077498	Dmel_CG3920
FBtr0077499	Dmel_CG16738
FBtr0077500	Dmel_CG2939
FBtr0077501	Dmel_CG3964
FBtr0077502	Dmel_CG3964
FBtr0077504	Dmel_CG3980
FBtr0077505	Dmel_CG15422
FBtr0077506	Dmel_CG15423
FBtr0077509	Dmel_CG31773
FBtr0077511	Dmel_CG3399
FBtr0077512	Dmel_CG3399
FBtr0077513	Dmel_CG3399
FBtr0077514	Dmel_CG31957
FBtr0077515	Dmel_CG3407
FBtr0077516	Dmel_CG2772
FBtr0077517	Dmel_CG2774
FBtr0077519	Dmel_CG8843
FBtr0077520	Dmel_CG8844
FBtr0077521	Dmel_CG8844
FBtr0077522	Dmel_CG31776
FBtr0077524	Dmel_CG8846
FBtr0077525	Dmel_CG17593
FBtr0077526	Dmel_CG8851
FBtr0077529	Dmel_CG8853
FBtr0077530	Dmel_CG10016
FBtr0077531	Dmel_CG10016
FBtr0077532	Dmel_CG2788
FBtr0077537	Dmel_CG2818
FBtr0077538	Dmel_CG2818
FBtr0077539	Dmel_CG3410
FBtr0077540	Dmel_CG31955
FBtr0077541	Dmel_CG33122
FBtr0077542	Dmel_CG31777
FBtr0077543	Dmel_CG31778
FBtr0077544	Dmel_CG10031
FBtr0077545	Dmel_CG3604
FBtr0077546	Dmel_CG16712
FBtr0077547	Dmel_CG16713
FBtr0077549	Dmel_CG3513
FBtr0077550	Dmel_CG16704
FBtr0077556	Dmel_CG15418
FBtr0077557	Dmel_CG3851
FBtr0077558	Dmel_CG3242
FBtr0077560	Dmel_CG3212
FBtr0077561	Dmel_CG3213
FBtr0077562	Dmel_CG33123
FBtr0077563	Dmel_CG31954
FBtr0077567	Dmel_CG3234
FBtr0077568	Dmel_CG15414
FBtr0077569	Dmel_CG3238
FBtr0077570	Dmel_CG3241
FBtr0077571	Dmel_CG3241
FBtr0077572	Dmel_CG3246
FBtr0077573	Dmel_CG3248
FBtr0077574	Dmel_CG8825
FBtr0077576	Dmel_CG3488
FBtr0077577	Dmel_CR31734
FBtr0077578	Dmel_CG15404
FBtr0077580	Dmel_CG15406
FBtr0077583	Dmel_CG8837
FBtr0077584	Dmel_CG33281
FBtr0077586	Dmel_CG3285
FBtr0077587	Dmel_CG15408
FBtr0077588	Dmel_CG8838
FBtr0077589	Dmel_CG3289
FBtr0077590	Dmel_CG8840
FBtr0077591	Dmel_CG31952
FBtr0077592	Dmel_CG3254
FBtr0077594	Dmel_CG9662
FBtr0077603	Dmel_CG3326
FBtr0077604	Dmel_CG9663
FBtr0077605	Dmel_CG9664
FBtr0077606	Dmel_CG9664
FBtr0077607	Dmel_CG9664
FBtr0077608	Dmel_CG3332
FBtr0077609	Dmel_CG3332
FBtr0077612	Dmel_CG31698
FBtr0077613	Dmel_CR31951
FBtr0077616	Dmel_CG12399
FBtr0077617	Dmel_CG12400
FBtr0077618	Dmel_CG2973
FBtr0077619	Dmel_CG2975
FBtr0077621	Dmel_CG2986
FBtr0077622	Dmel_CG2986
FBtr0077623	Dmel_CG2986
FBtr0077625	Dmel_CG2991
FBtr0077626	Dmel_CG2991
FBtr0077627	Dmel_CG2991
FBtr0077628	Dmel_CG8813
FBtr0077629	Dmel_CG8814
FBtr0077630	Dmel_CG31950
FBtr0077631	Dmel_CG18627
FBtr0077632	Dmel_CG8817
FBtr0077633	Dmel_CG8817
FBtr0077634	Dmel_CG8817
FBtr0077637	Dmel_CG3151
FBtr0077638	Dmel_CG3151
FBtr0077639	Dmel_CG3151
FBtr0077640	Dmel_CG3151
FBtr0077641	Dmel_CG3157
FBtr0077642	Dmel_CG3165
FBtr0077643	Dmel_CG18642
FBtr0077644	Dmel_CG3558
FBtr0077645	Dmel_CG3558
FBtr0077646	Dmel_CG17265
FBtr0077647	Dmel_CG17264
FBtr0077648	Dmel_CG3542
FBtr0077650	Dmel_CG17219
FBtr0077651	Dmel_CG17257
FBtr0077652	Dmel_CG17257
FBtr0077653	Dmel_CG17260
FBtr0077654	Dmel_CG17221
FBtr0077655	Dmel_CG17221
FBtr0077656	Dmel_CG17261
FBtr0077657	Dmel_CG3524
FBtr0077658	Dmel_CR32999
FBtr0077659	Dmel_CG3523
FBtr0077660	Dmel_CG8822
FBtr0077661	Dmel_CG15403
FBtr0077662	Dmel_CG9660
FBtr0077663	Dmel_CG9660
FBtr0077664	Dmel_CG9660
FBtr0077665	Dmel_CG9660
FBtr0077666	Dmel_CG17262
FBtr0077667	Dmel_CG17259
FBtr0077669	Dmel_CG3605
FBtr0077670	Dmel_CG17223
FBtr0077671	Dmel_CG17224
FBtr0077672	Dmel_CG17224
FBtr0077673	Dmel_CG3736
FBtr0077674	Dmel_CG3733
FBtr0077675	Dmel_CG9643
FBtr0077676	Dmel_CG9641
FBtr0077677	Dmel_CG9641
FBtr0077678	Dmel_CG3178
FBtr0077679	Dmel_CG3181
FBtr0077680	Dmel_CG3059
FBtr0077682	Dmel_CG3059
FBtr0077683	Dmel_CG3059
FBtr0077684	Dmel_CG3083
FBtr0077685	Dmel_CG31694
FBtr0077686	Dmel_CG3104
FBtr0077687	Dmel_CG3104
FBtr0077689	Dmel_CG18557
FBtr0077691	Dmel_CG3119
FBtr0077692	Dmel_CG3119
FBtr0077693	Dmel_CG9883
FBtr0077694	Dmel_CG9881
FBtr0077697	Dmel_CG17301
FBtr0077698	Dmel_CG9880
FBtr0077699	Dmel_CG17302
FBtr0077700	Dmel_CG9879
FBtr0077702	Dmel_CG15396
FBtr0077705	Dmel_CG31689
FBtr0077706	Dmel_CG31689
FBtr0077707	Dmel_CG31689
FBtr0077708	Dmel_CG31689
FBtr0077712	Dmel_CG2843
FBtr0077713	Dmel_CG9894
FBtr0077714	Dmel_CG9894
FBtr0077715	Dmel_CG2848
FBtr0077716	Dmel_CG2855
FBtr0077717	Dmel_CG2859
FBtr0077718	Dmel_CG2862
FBtr0077719	Dmel_CG2862
FBtr0077720	Dmel_CG16987
FBtr0077721	Dmel_CG16987
FBtr0077722	Dmel_CG2964
FBtr0077723	Dmel_CG3123
FBtr0077726	Dmel_CG3139
FBtr0077727	Dmel_CG3139
FBtr0077728	Dmel_CG3139
FBtr0077730	Dmel_CG15399
FBtr0077731	Dmel_CG3057
FBtr0077734	Dmel_CG3057
FBtr0077735	Dmel_CG3069
FBtr0077736	Dmel_CG3077
FBtr0077737	Dmel_CG9958
FBtr0077739	Dmel_CG3127
FBtr0077740	Dmel_CG9961
FBtr0077743	Dmel_CG9962
FBtr0077744	Dmel_CG3210
FBtr0077745	Dmel_CG3214
FBtr0077746	Dmel_CG3227
FBtr0077747	Dmel_CG3240
FBtr0077748	Dmel_CG18559
FBtr0077750	Dmel_CG3515
FBtr0077751	Dmel_CG4267
FBtr0077753	Dmel_CG17234
FBtr0077754	Dmel_CG4270
FBtr0077755	Dmel_CG4270
FBtr0077756	Dmel_CG4271
FBtr0077757	Dmel_CG31949
FBtr0077758	Dmel_CG16995
FBtr0077762	Dmel_CG4272
FBtr0077763	Dmel_CG4272
FBtr0077764	Dmel_CG15390
FBtr0077765	Dmel_CG9866
FBtr0077766	Dmel_CG9866
FBtr0077767	Dmel_CG9867
FBtr0077768	Dmel_CG9870
FBtr0077769	Dmel_CG9887
FBtr0077770	Dmel_CG9886
FBtr0077771	Dmel_CG9885
FBtr0077772	Dmel_CG9885
FBtr0077773	Dmel_CG9885
FBtr0077775	Dmel_CG9885
FBtr0077777	Dmel_CG9884
FBtr0077778	Dmel_CG9884
FBtr0077779	Dmel_CG9884
FBtr0077780	Dmel_CG9884
FBtr0077781	Dmel_CG3528
FBtr0077782	Dmel_CG3539
FBtr0077787	Dmel_CG31948
FBtr0077788	Dmel_CG31948
FBtr0077790	Dmel_CG3557
FBtr0077791	Dmel_CG3609
FBtr0077792	Dmel_CG3597
FBtr0077793	Dmel_CG3664
FBtr0077794	Dmel_CG3664
FBtr0077795	Dmel_CG3664
FBtr0077796	Dmel_CG3664
FBtr0077797	Dmel_CG3664
FBtr0077798	Dmel_CG3664
FBtr0077799	Dmel_CG9967
FBtr0077800	Dmel_CG10838
FBtr0077801	Dmel_CG17237
FBtr0077802	Dmel_CG31681
FBtr0077803	Dmel_CG17242
FBtr0077804	Dmel_CG17012
FBtr0077805	Dmel_CG17239
FBtr0077806	Dmel_CG17240
FBtr0077807	Dmel_CG31682
FBtr0077808	Dmel_CG32463
FBtr0077809	Dmel_CG31679
